,Tweet_ID,Date_Time,Tweet_Content,Is_Rumor
4032,524943114885427203,22 Oct 2014 15:19:26,something profoundly sinister shooting parliament hill sacred space use words weapons,1
4033,524943132409212928,22 Oct 2014 15:19:30,university ottawa lockdown classes cancelled,1
4034,524943226948820992,22 Oct 2014 15:19:52,royal canadian mounted police warned people downtown ottawa stay away windows rooftops httptcocmjaq7scjt,2
4035,524943490887991296,22 Oct 2014 15:20:55,confirmed shooter shot dead parliament hill suspect cbcott ottnews,1
4036,524943504192311296,22 Oct 2014 15:20:59,ottawa police stations closed university ottawa lockdown campus closed,1
4037,524943615437848576,22 Oct 2014 15:21:25,opinion sure proceed nhl game tonight ottawa,2
4038,524943638812299265,22 Oct 2014 15:21:31,rt btsbighit episode bts war hormone mv amp concept photo shooting eng subhttptcoypladhnrodhellohello,2
4039,524943658748219392,22 Oct 2014 15:21:35,ottpolice rcmpgrcpolice investigating several shooting incidents downtown ottawa,2
4040,524943721302089728,22 Oct 2014 15:21:50,stay us live coverage active shooting canadian parliament httptcovglagcubqz httptcoci7ixtjc82,1
4041,524943804051496961,22 Oct 2014 15:22:10,still lockdown safe check globeandmail video attack parliament hill ignore cursing hear,2
4042,524943812339437569,22 Oct 2014 15:22:12,global news camera man reporting shots fired chateau laurier hotel ottawa,0
4043,524943886553468929,22 Oct 2014 15:22:30,reuters one gunman shot dead inside canadian parliament building ottawashooting,1
4044,524943976902971392,22 Oct 2014 15:22:51,see parliament hill youre danger cop shouts behind chateau laurier,2
4045,524944006577668096,22 Oct 2014 15:22:58,rt cbcottawa confirmed shooter shot dead parliament hill suspect cbcott ottnews,1
4046,524944146025312256,22 Oct 2014 15:23:32,live ongoing ctvnewsabc coverage active shooting incident near canadian parliament httptco0nuzhcvr2j httptcowxb5uphp4l,2
4047,524944178586091520,22 Oct 2014 15:23:39,youre parliament hill please dont tweet location thatactivities police yourtheir safety incident ottawa,2
4048,524944399890124801,22 Oct 2014 15:24:32,recap gunman shot dead inside parliament buildings police believe may others loose cdn soldier shot earlier war memorial,1
4049,524944537618485248,22 Oct 2014 15:25:05,raw footage live coverage shooting parliament httptcobxr3thpsv0 httptcomawprvualc,2
4050,524944544681705472,22 Oct 2014 15:25:07,ottawa police actively looking one suspects canadian parliament shooting httptcouq4xo5jvhf,3
4051,524944571256434688,22 Oct 2014 15:25:13,ottawa police twitter users urging scene stop tweeting police officer locations ottawa,2
4052,524944569528750080,22 Oct 2014 15:25:13,incidents occurred national war memorial near rideau centre parliament hill morning ottnews,0
4053,524944610985263104,22 Oct 2014 15:25:22,thoughts prayers everyone hometown today ottawa,2
4054,524944637489086464,22 Oct 2014 15:25:29,ottawa shooting police killed guman believe still large reports httptcozp9akplh9p httptcof5jsyoog9b,0
4055,524944788525973505,22 Oct 2014 15:26:05,working ottawa dowtown area follow instructions building management ottnews,2
4056,524944881941495809,22 Oct 2014 15:26:27,update attacker shot dead parliament soldier shot war memorial httptcopp6hcfwcrw ottawashooting httptcotx8j82foyc,1
4057,524944978288852992,22 Oct 2014 15:26:50,ottpolice rcmpgrcpolice asking public stay away downtown ottawa area ongoing investigation,2
4058,524944981753356288,22 Oct 2014 15:26:51,leafs lock tragedy ottawa thoughts scene httptco627ve85uhh httptcoqpgorcteve,2
4059,524945095322513408,22 Oct 2014 15:27:18,thoughts everyone city ottawa today,2
4060,524945101542678529,22 Oct 2014 15:27:19,police asking tweet abt retweet otherwise report police locations amp activity ottawa help jobs safely please,2
4061,524945170777645059,22 Oct 2014 15:27:36,watch live manhunt canadian parliament shooting suspect httptcoowi4jj0x5i via ctvnews httptcoiqissyhwp2,3
4062,524945197705461763,22 Oct 2014 15:27:42,soldier gets cpr shot war memorial ottawa httpstcogifvpfccbv,1
4063,524945225253675008,22 Oct 2014 15:27:49,ottawa police building remain lockdown closed public ottnews,2
4064,524945585539776512,22 Oct 2014 15:29:15,correct descriptor shooter radical muslim terrorist ottnews ottawashooting cdnpoli,2
4065,524945665827545089,22 Oct 2014 15:29:34,breaking soldier shot canadian capital ottawa gunman believed entered parliamenthttptco3dwynf22ai,1
4066,524945676443340800,22 Oct 2014 15:29:36,police confirm multiple suspects involved shooting incident ottawa war memorial vassykapelos amyminsky httptcoaf9hyt9bgx,0
4067,524945684966166528,22 Oct 2014 15:29:38,breaking two three gunmen involved shooting canada war memorial ottawa police say httptcoqsangnqbew,0
4068,524945814796644352,22 Oct 2014 15:30:09,inside parliament building ottawa shots fired police sweephttpstcofou4pbncdqfootage shot joshwingrove,2
4069,524945879455653889,22 Oct 2014 15:30:25,according reports one gunman dead ottawa parliament shooting live coverage httptconzrplq5coo httptcof6pv2xgrbh,1
4070,524946179390701568,22 Oct 2014 15:31:36,latest update attacker shot dead parliament soldier shot national war memorial httptcopp6hcfwcrw httptcohxodwizfj6,1
4071,524946336190586880,22 Oct 2014 15:32:14,update police several shooting incidents investigated downtown ottawa httptco9maaywtu03 httptcoww0aqmzrib,3
4072,524946461621235712,22 Oct 2014 15:32:44,raw video war memorial shooting httptcoc9wcps2af9 cbcnews,2
4073,524946609453678593,22 Oct 2014 15:33:19,university ottawa lockdown earlier shooting canadas parliament buildings uottawadirect says httptco65jm05b8ts,1
4074,524946753154727936,22 Oct 2014 15:33:53,ottawa police police stations closed due ongoing shooting situation public services available notice worldnews,2
4075,524946808271671297,22 Oct 2014 15:34:06,shooting public places claiming insanity stealing peoples land mass genocides rt poeticgenius19 whats white culture,2
4076,524946921547628545,22 Oct 2014 15:34:33,updated canadian soldier killed attack parliament hill ottawa httptcotmfdn2gabh,1
4077,524947030616313856,22 Oct 2014 15:34:59,active shooting canada call america wednesday,2
4078,524947036228317184,22 Oct 2014 15:35:01,thoughts prayers everyone ottawa morning,2
4079,524947071770435585,22 Oct 2014 15:35:09,updated list reporters witnesses citizens police military tweeting downtown ottawa httpstcoicwqkfuppv,2
4080,524947129354420225,22 Oct 2014 15:35:23,canadian forces bases across country closed public wake shooting soldier ottawa war memorial cdnpoli,2
4081,524947149134774272,22 Oct 2014 15:35:28,updated attacker shot dead parliament soldier shot national war memorial httptco4kp3lib1ds cbcott ottnews,1
4082,524947196131966976,22 Oct 2014 15:35:39,credible sources tell sunnewsnetwork may many five active shooters ottawa httptcoriheafk9wv httptcostc2o4wlcs,0
4083,524947368865964033,22 Oct 2014 15:36:20,deeply saddened concerned events unfolding ottawa morning thoughts residents amp first responders,2
4084,524947414050816000,22 Oct 2014 15:36:31,important ottawa police urging people tweet location police activity field shooting scene remains active,2
4085,524947416869388288,22 Oct 2014 15:36:31,reports 2nd shooter shot downtown ottawa ottnews,0
4086,524947424482435073,22 Oct 2014 15:36:33,breaking shooter dead according sources parliament hill,1
4087,524947475858472960,22 Oct 2014 15:36:45,frightening events ottawa game yet postponed betting schools malls closed,2
4088,524947502903345153,22 Oct 2014 15:36:52,shooting someone already bad enough shooting soldier guarding war memorial disgusting prayforottawa,1
4089,524947604690702336,22 Oct 2014 15:37:16,bus service downtown ottawa currently major detours details httptcohcxdtq7ulk,2
4090,524947674164760577,22 Oct 2014 15:37:33,breaking news new york times reporting canadian soldier shot died injuries heartbreaking cdnpoli ableg,1
4091,524947716393414656,22 Oct 2014 15:37:43,sorry dont understand knock america issues gun control one minimizing ottawa shooting,2
4092,524947744809418752,22 Oct 2014 15:37:50,rightnow bridges ottawa gatineau closed active search still underway 37est parliamenthill httptcofmpaccai2b,3
4093,524947867975561216,22 Oct 2014 15:38:19,ottawa police service numerous gunmen canada war memorial shooting one person shot httptcoznhxk6wboy,0
4094,524947870735429632,22 Oct 2014 15:38:20,latest numerous gunmen involved ottawa shooting attacks manhunt police spokesman httptcozp9akplh9p httptcohji1netpu8,0
4095,524947964620701696,22 Oct 2014 15:38:42,leaf players say heard shots morning tomb unknown soldier scary events ottawa,3
4096,524947971679744000,22 Oct 2014 15:38:44,breaking police source told globe second shooter shot ottawashooting,0
4097,524948206023880704,22 Oct 2014 15:39:40,latest cbcnews ottawa shootings gunman killed inside parliament soldier shot war memorial httptcokngapktsce cdnpoli,1
4098,524948264148160513,22 Oct 2014 15:39:53,breaking one gunman killed following shooting parliament hill sources confirm ctv news,1
4099,524948264886759424,22 Oct 2014 15:39:54,dramatic video gunfire inside parliament hill httptco8xcefbbnza httptcosyydkfoxai,1
4100,524948268355051520,22 Oct 2014 15:39:54,breaking ctvottawa confirms one shooter dead police working assumption one shooter shooting incidents ottnews,1
4101,524948520605069312,22 Oct 2014 15:40:55,thoughts everyone ottawa time,2
4102,524948554344054785,22 Oct 2014 15:41:03,update reports shooter shot addition one shot killed earlier parliament hill ottnews ottawashooting,0
4103,524948618776944640,22 Oct 2014 15:41:18,always say ottawa best place safe nothing changes today people change capital,2
4104,524948703850029056,22 Oct 2014 15:41:38,breaking news ottawa police confirm least separate shooting sites multiple suspects httptcolxfiyavimz,0
4105,524948710812581888,22 Oct 2014 15:41:40,easty say happen tomorrow people assemble parliament hill,2
4106,524948790227517440,22 Oct 2014 15:41:59,canadian military bases closed soldier shot natl war memorial ongoing situation near parliament williamsjon,2
4107,524948866773184512,22 Oct 2014 15:42:17,ottawa police issued statement three separate shooting incidents inside parliament one war memorial one rideau centre,0
4108,524948941956448257,22 Oct 2014 15:42:35,raw video parliament hill shootingvideo inside parliament hill shots fired breaking httptcosiwoid5roh cbcnews,1
4109,524949003834634240,22 Oct 2014 15:42:50,alone today ottawa need talk cry whatever,2
4110,524949021744713728,22 Oct 2014 15:42:54,ottawa police report third shooting incident rideau centre word injuries,0
4111,524949026064850944,22 Oct 2014 15:42:55,ctv received confirmation ottawa police three different shooting incidents ottnews ottawashooting,0
4112,524949028728221698,22 Oct 2014 15:42:56,stay safe ottawa phrase need never uttered world,2
4113,524949069945634816,22 Oct 2014 15:43:06,watch bullets fly inside hallways parliament hill httptcor8buhfrvx2 ottawa,1
4114,524949073154301952,22 Oct 2014 15:43:06,breaking ottawapolice confirm one death parliament hill separate shootings war memorial hill near rideau centre ctvottawa,0
4115,524949136173694976,22 Oct 2014 15:43:21,matter ottawa theres chance mom worried textemailcall family,2
4116,524949243883425793,22 Oct 2014 15:43:47,coincidence nobelist malala youseafzai receive honorary canadian citizenship ottawa today httptcoftqyvddtlo,2
4117,524949306101743616,22 Oct 2014 15:44:02,new ottawa police reporting 3rd shooting scene rideau centre mall close parliament hill,0
4118,524949315245322241,22 Oct 2014 15:44:04,gun fire exchange parliament hill building ottawa parliament shooting canada besafeottawa httpstco9rdjnvvkjw via martinvass2,1
4119,524949339131904000,22 Oct 2014 15:44:10,gunman killed shooting war memorial canadian parliament ottawa media reports say httptcosj9jokow2x,1
4120,524949435886096385,22 Oct 2014 15:44:33,keep advice breaking news consumers handbook mind coverage ottawa continues httptcoxhpjzvyxrj httptcotow6ji8ng7,2
4121,524949439367380993,22 Oct 2014 15:44:34,ottawashooting police say investigating shootings one war memorial one parliament hill one near rideau centre,0
4122,524949443607412737,22 Oct 2014 15:44:35,ottawa police report third shooting rideau centre reports injuries,0
4123,524949526487265280,22 Oct 2014 15:44:54,breaking ottawa police confirm least three separate shootings,0
4124,524949628689461249,22 Oct 2014 15:45:19,livecoverage several shooting incidents near canadian parliament httptco0nuzhcvr2j httptcozjo2hqqtlf,3
4125,524949733983657984,22 Oct 2014 15:45:44,ottawa police say shootings ottawa parliament war memorial rideau centre mall httptcos0be3bann7,0
4126,524949828711620608,22 Oct 2014 15:46:06,update one shooter possibly loose ottawa amid reports shootings city httptcotjyct5yqcv,3
4127,524949837729787905,22 Oct 2014 15:46:09,breaking ottawa police confirm ctv news least three separate shootings,0
4128,524949884143927296,22 Oct 2014 15:46:20,thoughts ottawa today important always look helpers httptcojih33zfgwq,2
4129,524949887591653376,22 Oct 2014 15:46:20,breaking ottawa police confirming 3rd shooting one rideau centre mall word injuries oneottawashooting,0
4130,524949897221795840,22 Oct 2014 15:46:23,due shooting parliament hill ottawa earlier currently lockdown update information available,2
4131,524949939755810817,22 Oct 2014 15:46:33,praying everyone ottawa right,2
4132,524950117192044544,22 Oct 2014 15:47:15,rcmp advises downtown ottawa stay away windows roofs due ongoing police incident,2
4133,524950159160250368,22 Oct 2014 15:47:25,white house official pres obama briefed shooting incidents canadian capital marykbruce,2
4134,524950203476869120,22 Oct 2014 15:47:36,please exercise restraint looking someone group immediately blame ottawashooting,2
4135,524950264303075328,22 Oct 2014 15:47:50,canada parliament shooting still active shooter separate shooting sites multiple gunmen gunmen deadhttptcolxfiyavimz,0
4136,524950321064607744,22 Oct 2014 15:48:04,live stream cbc news coverage ottawashooting httptcofumpnqi8iw mobile httptcokf24bmajdq cbcnn httptcoux7jignowb,2
4137,524950339074523137,22 Oct 2014 15:48:08,dramatic photos wcuddington scene ottawa httptcom4fe8krpxl httptcoxzlbn9m2ga,2
4138,524950395110842369,22 Oct 2014 15:48:21,thinking friends ottawa morning please safe,2
4139,524950404283772930,22 Oct 2014 15:48:24,shooting soldiers guarding war memorialterrorism really doesnt get much cowardly bastards,1
4140,524950428598153216,22 Oct 2014 15:48:29,ctvottawa confirms separate shootings one parliament hill one national war memorial one rideau centre,0
4141,524950455743291392,22 Oct 2014 15:48:36,thinking everyone ottawa right please careful stay safe situation control,2
4142,524950507023245313,22 Oct 2014 15:48:48,listen live special coverage parliament hill shooting httptcotynhh2ufcb httptcofwn00hbv6k,2
4143,524950584349454337,22 Oct 2014 15:49:07,video cbc nn globeandmail video showing shots fired inside parliament hill cdnpoli httptcojt71xtmlet httptcoqlqgmla6zt,1
4144,524950679274942464,22 Oct 2014 15:49:29,im like shooting star ive come far cant go back used jasmine aladdin,2
4145,524950887119482882,22 Oct 2014 15:50:19,police pursuit multiple shooters ottawa pm safe downtown buildings lockdown httptco3fcwafpa4y httptcosi3yy0brrd,0
4146,524950899899113473,22 Oct 2014 15:50:22,extended dramatic video gunfire inside hallways parliament hill globe mail httptcosbou4rap96 httptco71rnixs3eb,1
4147,524951279760867328,22 Oct 2014 15:51:52,joerayment dramatic photos wcuddington scene ottawa httptconbnryercrm httptcoxxwgdow82q prayforottawa,2
4148,524951314556796929,22 Oct 2014 15:52:01,ottawapolice incidents occurred national war memorial near rideau centre parliament hill live blog httptcoq98amohu7t,0
4149,524951419175309312,22 Oct 2014 15:52:26,breaking 3rd shooting incident reported ottawa rideau centre mall,0
4150,524951439417044992,22 Oct 2014 15:52:30,want commend courage bravery first responders ground ottawa right,2
4151,524951456362012672,22 Oct 2014 15:52:34,thinking everyone ottawa morning thoughts prayers solider family canada,2
4152,524951585231994880,22 Oct 2014 15:53:05,police say shooting scenes parliament war memorial rideau centre happened close together police say cbcott ottnews,0
4153,524951625556066304,22 Oct 2014 15:53:15,ctv reports soldier shot war memorial still alive,1
4154,524951696376487936,22 Oct 2014 15:53:32,us embassy ottawa lockdown following shooting incidents near canadian parliament williamsjon,2
4155,524951711941922818,22 Oct 2014 15:53:35,breaking ctv ottawa confirms separate shootings one parliament hill one national war memorial one near rideau centre,0
4156,524951893467234304,22 Oct 2014 15:54:19,cxn gunman shot dead parliament hill attack soldier shot ottawa httptcopp6hcfwcrw report soldier dead ottawashooting,1
4157,524951948337098752,22 Oct 2014 15:54:32,new us embassy ottawa lockdown due shooting near canadian parliament usembassyottawa,2
4158,524952005157347328,22 Oct 2014 15:54:45,remember tweet location police ottawa ottawashooting,2
4159,524952094986350592,22 Oct 2014 15:55:07,thoughts prayers canadian soldier shot guarding national war memorial ottawa ableg cdnpoli,1
4160,524952154482946048,22 Oct 2014 15:55:21,breaking police confirm multiple suspects ottawa shooting httptcotyceeltjqc,0
4161,524952322703900672,22 Oct 2014 15:56:01,thoughts prayers ottawa affected today,2
4162,524952341561491459,22 Oct 2014 15:56:06,ottawa footage video captures moment shots fired canadian parliament httptcozp9akplh9p httptcockao04v5gm,1
4163,524952407625957376,22 Oct 2014 15:56:21,seeing reports soldier shot war memorial still alive hang brother canada,1
4164,524952437137092608,22 Oct 2014 15:56:28,witness tells cnn gunman shot one two soldiers standing guard war memorial ottawa live blog httptcoq98amohu7t,1
4165,524952808110694400,22 Oct 2014 15:57:57,leafs currently lockdown mode hotel downtown ottawa,2
4166,524952883343925249,22 Oct 2014 15:58:15,watch video showing gunfire inside canadas parliament ottawa httptcocjpxnak8ns httptcohxwr2ner2k,1
4167,524952995034042368,22 Oct 2014 15:58:41,clarification shooting near rideau centre police say inside cbcott ottnews,0
4168,524953017389707264,22 Oct 2014 15:58:47,breaking news canadian officials calling todays parliament shooting terrorist attack httptcolxfiyavimz,3
4169,524953077456318464,22 Oct 2014 15:59:01,ottawa shootings check breaking news handbook onthemedia httptcocbuzxvqblg httptcoryj8ktquu4,2
4170,524953110285152256,22 Oct 2014 15:59:09,extended video numerous gunshots heard inside centre block parliament hill httptcopvcagkdahe,1
4171,524953391634866176,22 Oct 2014 16:00:16,heres footage shot globe reporter joshwingrove gun fire parliament hill building httpstcofou4pbncdq,1
4172,524953508978909185,22 Oct 2014 16:00:44,covered polytechnique concordia dawson shootings remember least half hear ottawa shootings prove untrue,2
4173,524953530193301505,22 Oct 2014 16:00:49,breaking us embassy ottawa lockdown due shooting parliament hill,2
4174,524953569762766848,22 Oct 2014 16:00:58,please post videos photos ongoing incident ensure safety first responders public ottawa jt,2
4175,524953604717686784,22 Oct 2014 16:01:07,canadian officials calling todays parliament shooting terrorist attack httptco5vymwgwyx3 httptcojqn39e7hta,3
4176,524953767402553345,22 Oct 2014 16:01:45,latest photos ottawas parliament hill httptcoibngjig2pg httptcofteukz6d9x,2
4177,524953840127574016,22 Oct 2014 16:02:03,police confirm 3rd shooting area rideau centre mall downtown ottawa east parliament hill cdnpoli,0
4178,524953918166794240,22 Oct 2014 16:02:21,confirmed reports three shootings ottawa war memorial parliament shopping mall,0
4179,524954028287877121,22 Oct 2014 16:02:48,police ottawa searching suspected gunmen shot solider fired shots parliament morning httptco1ckihwuczl,0
4180,524954105471840256,22 Oct 2014 16:03:06,thoughts emergency responders bystanders ottawa please stay safe,2
4181,524954161054756864,22 Oct 2014 16:03:19,simply shocked whats unfolding canadas capital thinking ottawa,2
4182,524954241547632640,22 Oct 2014 16:03:39,breaking president obama briefed situation ottawa white house official says httptcoqsangnqbew,2
4183,524954262657581057,22 Oct 2014 16:03:44,thoughts nations capital right praying affected todays tragic events parliament hill ottawa,2
4184,524954313337364480,22 Oct 2014 16:03:56,rcmp asking assistance photos videos ottawa shooting send natdivmediadivnatrcmpgrcgcca,2
4185,524954586696933377,22 Oct 2014 16:05:01,ottawa police confirm separate shooting incidents today parliament hill war memorial near area mall cp24 cbcnews,0
4186,524954623145431041,22 Oct 2014 16:05:10,latest shooting ottawa w dramatic video inside canadian parliament building globeandmail httptcoixfjojwp6y,1
4187,524954630279925760,22 Oct 2014 16:05:11,shooting locks canadian parliament one suspect reported dead httptcoh3z4ptvsuu,1
4188,524954661703680000,22 Oct 2014 16:05:19,watch video ottawa shooting witness clips httptcohnxkafjdp1,2
4189,524954833648771072,22 Oct 2014 16:06:00,least shots fired inside parliament ottawa httptco1ckihwuczl,3
4190,524955062486196224,22 Oct 2014 16:06:54,rideau centre general manager tell globeandmail shooting inside mall people cant leave enter ottawashooting,0
4191,524955083297931264,22 Oct 2014 16:06:59,sort live terror shooting seems going canada pray polite neighbors north,2
4192,524955102554361856,22 Oct 2014 16:07:04,photos scene unfolding multiple shootings ottawa morning httptcoxq8ihiuf5x httptcows4pka5ddg,2
4193,524955159840182272,22 Oct 2014 16:07:17,police say shots fired places national war memorial parliament hill near rideau centre mall httptcozuiqfdn4nl,0
4194,524955170200121344,22 Oct 2014 16:07:20,stand w canadian partners scene unfolds ottawa stand resolute defense nationsfirst responders thoughts,2
4195,524955243185176576,22 Oct 2014 16:07:37,bright spot ottawa today ottawaparamedic amazing job keeping young soldier alive,2
4196,524955251464736768,22 Oct 2014 16:07:39,canada remain true north strong free today events cant wont break spirit cdnpoli ottawashooting,2
4197,524955304199352320,22 Oct 2014 16:07:52,police confirming 3rd shooting rideau center ottawa popular shopping mall downtown tense city ottawastrong,0
4198,524955317201666048,22 Oct 2014 16:07:55,watch live cp24s special coverage shootings ottawa httptcofbehwi1vza httptco9jjqmrkfkg,2
4199,524955385480753153,22 Oct 2014 16:08:11,careful read ottawa repeat tipsheet via archiemc httptcobifpgrpmea,2
4200,524955386697515008,22 Oct 2014 16:08:12,breakingottawa police asking facebook twitter users stop reporting police locations parliamenthill,2
4201,524955388190662657,22 Oct 2014 16:08:12,shot inside caucus room shooting ctvottawa ottawashooting httptcojjewpnbuw7,2
4202,524955557686284288,22 Oct 2014 16:08:52,police investigating three shooting incidents ottawa parliament shopping mall war memorial httptco1ckihwuczl,0
4203,524955620538343426,22 Oct 2014 16:09:07,ap video gunman shoots canadian soldier standing guard national war memorial ottawa httptcoeldzhza0q9,1
4204,524955850591334403,22 Oct 2014 16:10:02,nhl reportedly monitoring situation ottawa shootings could postpone sensleafs game httptcooavgx3e04i httptcokiybrf4d5y,2
4205,524955871689052160,22 Oct 2014 16:10:07,ottawa police asking facebook twitter users stop reporting police locations,2
4206,524956007324082177,22 Oct 2014 16:10:40,doors barricaded rt grahamctv shot inside caucus room shooting ctvottawa ottawashooting httptcooperh3gimu,2
4207,524956129017995264,22 Oct 2014 16:11:09,police say shots fired ottawa sites national war memorial parliament hill rideau shopping centre httptcoronqpubuqc,0
4208,524956168754843648,22 Oct 2014 16:11:18,chairs piled door surreal rtgrahamctv shot inside caucus room shooting httptcocmjbhsdsmo,2
4209,524956294395224064,22 Oct 2014 16:11:48,locations shootings ottawa around parliament hill goofleearthfrom cnnjasonhttptcodsyngbc02u,0
4210,524956372199555072,22 Oct 2014 16:12:07,map areas ottawa shootings reported national war memorial near rideau centre parliament hill httptconcfncr5vcv,0
4211,524956383318650880,22 Oct 2014 16:12:09,photos scene ottawa police confirm several shootings httptco1vpa0rerqg httptcodjjyh5s30c,3
4212,524956415589621760,22 Oct 2014 16:12:17,breaking police asking media run get away still active shooting reports police guns drawn rideaucentre ottnews,2
4213,524956449836130304,22 Oct 2014 16:12:25,yet sadly evidence brave forces amp police folks courage takes rush others rush ottawa,2
4214,524956518404198400,22 Oct 2014 16:12:41,sending thoughts prayers everyone ottawa difficult time pls follow ottawapolice amp rcmpgrcpolice latest info,2
4215,524956648151191553,22 Oct 2014 16:13:12,thoughts prayer goes involved tragic events morning ottawa,2
4216,524956731638841344,22 Oct 2014 16:13:32,canadians sadness amp outrage todays ottawashooting tragedy let us unitedresolved stand strong together cdnpoli,2
4217,524957105296404480,22 Oct 2014 16:15:01,know far canadian parliament shooting ottawa httptco3nufy6johm httptco9iwwhbppzv,2
4218,524957429889777665,22 Oct 2014 16:16:19,ottawa shootings reportedly three locations parliament war memorial shopping mall httptcofulkb6vpev httptcoml9ivehy6q,1
4219,524957517294886912,22 Oct 2014 16:16:40,gunman loose downtown ottawa canadian citizens disarmed government target rich environment ottawashooting,3
4220,524957554829717504,22 Oct 2014 16:16:48,thoughts prayers everyone affected tragic events ottawa morning stay safe ottawastrong,2
4221,524957566502445056,22 Oct 2014 16:16:51,reports shooting rideau centre misstated shooting location,0
4222,524957647653863424,22 Oct 2014 16:17:11,harper make statement today gunman shot dead parliament pm safe parliament hill briefed security officials,1
4223,524957752138149888,22 Oct 2014 16:17:36,norad increases number planes higher alert status ready respond necessary official says httptcoqsangnqbew ottawashooting,3
4224,524957773810135040,22 Oct 2014 16:17:41,parliament caucus room barricaded chairs via grahamctv httptcocjqhgwha38 ottawa,2
4225,524957872296583168,22 Oct 2014 16:18:04,monitoring situation ottawa touch clubs,2
4226,524957925157384192,22 Oct 2014 16:18:17,overwhelming guilty verdict blackwater case murder manslaughter weapons declares nisour square shooting criminal act,2
4227,524957974226550784,22 Oct 2014 16:18:28,striking image rt acarvin parliament caucus room barricaded chairs via grahamctv httptcocmccwcdtsf ottawa,2
4228,524957978806743040,22 Oct 2014 16:18:30,incredible shot woman gives mouthtomouth fallen soldier war memorial httptcoyv1uipyjjs httptco1yetcecvm5,2
4229,524958128392376320,22 Oct 2014 16:19:05,ottawa police confirm multiple suspects shooting saying possibly shooters httptcoin9ogoxyxm,0
4230,524958173245870080,22 Oct 2014 16:19:16,okay scared ottawa,2
4231,524958227768020992,22 Oct 2014 16:19:29,breaking two new patients coming ottawa hospital civic campus one gunshot wounds confirmed ottnews,3
4232,524958238316298240,22 Oct 2014 16:19:31,stunning photo inside caucus room shooting httptcowggcpeyz67httptcooperh3gimu,2
4233,524958250706681856,22 Oct 2014 16:19:34,well never forget today amp brave men women working hard protect capital thank ottawa httptco7ndhv6mtym,2
4234,524958383468978176,22 Oct 2014 16:20:06,stay safe everyone back home ottawa prayforottawa,2
4235,524958384060366849,22 Oct 2014 16:20:06,sickening news morning thoughts downtown law men women working keep city safe ottawa,2
4236,524958409381384192,22 Oct 2014 16:20:12,hoping everyone ottawa safe,2
4237,524958498770395137,22 Oct 2014 16:20:34,photos ottawashooting scene unfolding reports multiple shootings httptco2wfcajf7kx httptcooj00x6o0xw,2
4238,524958516822671360,22 Oct 2014 16:20:38,first response ottawashooting make political point humanity sadly sorely lacking,2
4239,524958599433691136,22 Oct 2014 16:20:58,police confirm several shootings ottawa pm safe downtown buildings lockdown httptcowx22npkcfs httptcoflvvbw7cu2,3
4240,524958741259886592,22 Oct 2014 16:21:31,breaking four blackwater guards convicted voluntary manslaughter baghdad shooting httptcohr7xe18rj2,2
4241,524958743000125440,22 Oct 2014 16:21:32,breaking ottawa civic hosp official says two new patients enroute hospital wgunshot wounds stable ctvottawa ottnews,3
4242,524958992330522624,22 Oct 2014 16:22:31,police bystanders soldiers rushed help memorial shooting ottawa httptcoao700dweow httptcotsghpnquhx,2
4243,524959027516932096,22 Oct 2014 16:22:40,response ottawa incidents norad increased number planes higher alert status ready respond needed httptcoq98amohu7t,3
4244,524959090125320193,22 Oct 2014 16:22:55,thoughts everyone ottawa today stay safe,2
4245,524959332656349187,22 Oct 2014 16:23:52,police canada confirmed nbc multiple gunmen involved appears coordinated series shootings ottawa,0
4246,524959390332239872,22 Oct 2014 16:24:06,us jury finds four former blackwater guards guilty nearly every count related baghdad shooting,2
4247,524959630158725120,22 Oct 2014 16:25:03,areas ottawashootings reported httptcokkgffesrd5 httptcovvyip1fqjm,0
4248,524959715957424128,22 Oct 2014 16:25:24,governing partys meeting wow acarvin parliament caucus room barricaded chairs via grahamctv httptcojlmqrlm2tu ottawa,2
4249,524959778125385728,22 Oct 2014 16:25:39,incredible photo woman gives mouth mouth wounded solider ottawashooting httptcofd2wpl76z2 httptcoeh7urlztef,2
4250,524959809402331137,22 Oct 2014 16:25:46,senior us official canadian government informed us one shooter dead ottawa live blog httptcoq98amohu7t,1
4251,524959836778536961,22 Oct 2014 16:25:53,update ottawa police confirm gunman canada shooting shot killed search possible additional gunmen httptcosv7zh50tlf,0
4252,524960221694005248,22 Oct 2014 16:27:24,chairs door mt grahamctv photo inside caucus room shooting httptcoelageubvm1,2
4253,524960245509287936,22 Oct 2014 16:27:30,bc stands canada violence ottawa brave men women keeping capital safe,2
4254,524960247518330881,22 Oct 2014 16:27:30,timing parliament shootings hour later mps dozens reporters would hall shooting took place,1
4255,524960277348233216,22 Oct 2014 16:27:38,rt scottbix incredible shot woman gives mouthtomouth fallen soldier war memorial httptcoetljykbry8 hillshooting,2
4256,524960580944560128,22 Oct 2014 16:28:50,ottawa police asking fb twitter users stop reporting police locations movements,2
4257,524960814944747520,22 Oct 2014 16:29:46,caucus room barricaded shooting httptcofgi0jtxe2f,2
4258,524960851493924864,22 Oct 2014 16:29:54,evacuated roof parliament hill centre block dmatthewmillar httpstcor6tuyajmtd httptco7wfnbylhiz ottawashooting,2
4259,524961016904294400,22 Oct 2014 16:30:34,everyone ottawa please stay safe httptcobqam7b2wrh,2
